level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	131	1	1	1	3136	1393	16	1	67.916046	a
5	1	132	1	1	1	3246	1353	57	28	54.102989	aS
5	1	133	1	1	1	3433	1352	57	27	70.856216	aN
5	1	134	1	1	1	3720	1353	56	28	64.451302	VN
5	1	135	1	1	1	702	1382	57	28	50.244148	INA)
5	1	136	1	1	1	932	1382	57	28	29.035591	KA
5	1	137	1	1	1	1207	1382	56	28	50.833961	A
5	1	138	1	1	1	1303	1395	156	12	63.831223	11528-801-HBY-200
5	1	139	1	1	1	2015	1382	57	28	47.843155	KAI
5	1	140	1	1	1	2246	1382	57	28	42.475632	INA)
5	1	141	1	1	1	2530	1382	56	28	50.833961	A
5	1	142	1	1	1	2626	1395	155	12	48.410603	11528-802—HBY-200
5	1	143	1	1	1	3246	1382	57	28	30.883932	KA]
5	1	144	1	1	1	3433	1381	57	28	35.323174	KA
5	1	145	1	1	1	1039	1415	19	19	52.634613	LP
5	1	145	1	1	2	1071	1415	47	19	74.534286	TYPE
5	1	145	1	1	3	1145	1415	32	19	75.491684	RADA
5	1	146	1	1	1	1343	1420	66	17	91.439987	200Ax1
5	1	147	1	1	1	2632	1423	66	17	28.886909	2QQAx1
5	1	148	1	1	1	3757	1428	156	13	57.233105	11528-803-HBY—200
5	1	149	1	1	1	2036	1451	20	12	75.667656	AH
5	1	150	1	1	1	2134	1451	20	12	96.352058	AH
5	1	151	1	1	1	648	1450	35	18	96.663353	180
5	1	152	1	1	1	769	1449	16	35	40.378796	ll
5	1	153	1	1	1	1313	1468	20	13	92.215347	AH
5	1	154	1	1	1	1432	1451	64	17	87.019562	VENT
5	1	155	1	1	1	1962	1450	35	18	96.543205	185
5	1	156	1	1	1	2030	1467	32	13	76.479820	ZSH
